"name","nsa_temp_raw","nsa_ds","x"
"canesm5",-2.79287110488553,-1.69287110488553,0.72609561752988
"canesm5",-1.54934609731856,-1.43734609731856,0.726427622841965
"canesm5",-0.250538665771217,-1.16753866577122,0.72675962815405
"canesm5",0.692184893519425,-0.921815106480575,0.727091633466135
"canesm5",1.36342995356699,-0.521570046433008,0.72742363877822
"canesm5",0.919312485857915,-0.817687514142085,0.727755644090305
"canesm5",0.104641973444245,-0.993358026555755,0.72808764940239
"canesm5",-0.592739497378602,-0.705739497378602,0.728419654714475
"canesm5",-0.725983520894147,0.216016479105853,0.72875166002656
"canesm5",-1.52752973678054,0.0904702632194636,0.729083665338645
"canesm5",-1.88738108024671,-0.0203810802467119,0.72941567065073
"canesm5",-2.59460267171266,-0.869602671712664,0.729747675962815
"canesm5",-2.60442814151793,-1.50442814151793,0.7300796812749
"canesm5",-1.72353459349222,-1.61153459349222,0.730411686586985
"canesm5",-0.296513091864881,-1.21351309186488,0.73074369189907
"canesm5",0.848128076754449,-0.765871923245551,0.731075697211155
"canesm5",1.50132024185012,-0.383679758149876,0.73140770252324
"canesm5",0.964008840920485,-0.772991159079515,0.731739707835325
"canesm5",0.271866189872242,-0.826133810127758,0.73207171314741
"canesm5",-0.0629730247542284,-0.175973024754228,0.732403718459495
"canesm5",-0.822574352694289,0.119425647305711,0.73273572377158
"canesm5",-1.02308485946855,0.594915140531446,0.733067729083665
"canesm5",-2.00140795343742,-0.134407953437422,0.73339973439575
"canesm5",-2.71083066449791,-0.985830664497905,0.733731739707835
"canesm5",-2.62054297439857,-1.52054297439857,0.73406374501992
"canesm5",-1.56778540060526,-1.45578540060526,0.734395750332005
"canesm5",-0.0342865702978088,-0.951286570297809,0.73472775564409
"canesm5",0.889105881427156,-0.724894118572844,0.735059760956175
"canesm5",1.31011106655677,-0.574888933443228,0.73539176626826
"canesm5",1.04035170289268,-0.696648297107322,0.735723771580345
"canesm5",0.416169461623269,-0.681830538376731,0.73605577689243
"canesm5",-0.0695796592645479,-0.182579659264548,0.736387782204515
"canesm5",-0.581703076301437,0.360296923698563,0.7367197875166
"canesm5",-0.795690424664429,0.822309575335572,0.737051792828685
"canesm5",-1.64742958594758,0.219570414052423,0.73738379814077
"canesm5",-2.37036182772511,-0.645361827725105,0.737715803452855
"canesm5",-2.62328235988542,-1.52328235988542,0.73804780876494
"canesm5",-1.29758289089403,-1.18558289089403,0.738379814077025
"canesm5",-0.290897735158239,-1.20789773515824,0.73871181938911
"canesm5",0.708123727005386,-0.905876272994614,0.739043824701195
"canesm5",1.35972746564113,-0.525272534358871,0.73937583001328
"canesm5",1.33116305414211,-0.405836945857891,0.739707835325365
"canesm5",0.49704771532555,-0.60095228467445,0.74003984063745
"canesm5",0.060762043409909,-0.052237956590091,0.740371845949535
"canesm5",-0.375752378499101,0.566247621500899,0.74070385126162
"canesm5",-0.90778358727016,0.71021641272984,0.741035856573705
"canesm5",-1.22858088140316,0.638419118596839,0.74136786188579
"canesm5",-2.39329977450711,-0.668299774507113,0.741699867197875
"canesm5",-2.4869931249163,-1.3869931249163,0.74203187250996
"canesm5",-1.38853443527552,-1.27653443527552,0.742363877822045
"canesm5",-0.264334931468056,-1.18133493146806,0.74269588313413
"canesm5",0.891968647018018,-0.722031352981982,0.743027888446215
"canesm5",2.03222185375262,0.147221853752617,0.7433598937583
"canesm5",1.51707492270208,-0.219925077297921,0.743691899070385
"canesm5",0.327731461676535,-0.770268538323465,0.74402390438247
"canesm5",-0.151641164126943,-0.264641164126943,0.744355909694555
"canesm5",-0.523824789241587,0.418175210758413,0.74468791500664
"canesm5",-0.690526538420158,0.927473461579842,0.745019920318725
"canesm5",-1.54421123856235,0.322788761437645,0.74535192563081
"canesm5",-2.2909251392328,-0.565925139232797,0.745683930942895
"canesm5",-2.33147520988877,-1.23147520988877,0.74601593625498
"canesm5",-1.33273949276361,-1.22073949276361,0.746347941567065
"canesm5",0.0602525603438835,-0.856747439656117,0.74667994687915
"canesm5",1.50270391463198,-0.111296085368021,0.747011952191235
"canesm5",1.64358917908845,-0.241410820911549,0.74734395750332
"canesm5",1.47880607059193,-0.258193929408071,0.747675962815405
"canesm5",0.60152373194353,-0.49647626805647,0.74800796812749
"canesm5",0.00974654646813633,-0.103253453531864,0.748339973439575
"canesm5",-0.303321265406225,0.638678734593775,0.74867197875166
"canesm5",-0.82041444404166,0.79758555595834,0.749003984063745
"canesm5",-1.35547821570117,0.511521784298831,0.74933598937583
"canesm5",-2.1271973552075,-0.4021973552075,0.749667994687915
"canesm5",-2.42360739104845,-1.32360739104845,0.75
"canesm5",-1.21668436181562,-1.10468436181562,0.750332005312085
"canesm5",-0.0480189464203704,-0.96501894642037,0.75066401062417
"canesm5",1.27663820211319,-0.33736179788681,0.750996015936255
"canesm5",1.90976432791655,0.0247643279165481,0.75132802124834
"canesm5",1.5020055542488,-0.234994445751203,0.751660026560425
"canesm5",0.840804145165293,-0.257195854834707,0.75199203187251
"canesm5",0.131020742690737,0.0180207426907368,0.752324037184595
"canesm5",-0.187190152359278,0.754809847640722,0.75265604249668
"canesm5",-0.711524090434978,0.906475909565023,0.752988047808765
"canesm5",-1.38078621417765,0.486213785822353,0.75332005312085
"canesm5",-1.37994241914674,0.345057580853256,0.753652058432935
"canesm5",-2.14905151908147,-1.04905151908147,0.75398406374502
"canesm5",-1.50668379683572,-1.39468379683572,0.754316069057105
"canesm5",0.210656687067285,-0.706343312932715,0.75464807436919
"canesm5",1.03496917783025,-0.579030822169752,0.754980079681275
"canesm5",1.55613626181048,-0.328863738189521,0.75531208499336
"canesm5",1.72419263019697,-0.0128073698030331,0.755644090305445
"canesm5",0.710409646032872,-0.387590353967128,0.75597609561753
"canesm5",0.152846109222878,0.0398461092228781,0.756308100929615
"canesm5",-0.138441403823208,0.803558596176792,0.7566401062417
"canesm5",-0.593525294477388,1.02447470552261,0.756972111553785
"canesm5",-1.25198650485464,0.615013495145358,0.75730411686587
"canesm5",-1.76939845066255,-0.0443984506625497,0.757636122177955
"canesm5",-1.85815705262786,-0.75815705262786,0.75796812749004
"canesm5",-1.07567319418996,-0.96367319418996,0.758300132802125
"canesm5",0.0852988945575248,-0.831701105442475,0.75863213811421
"canesm5",1.14956414577915,-0.464435854220848,0.758964143426295
"canesm5",1.7789623331347,-0.1060376668653,0.75929614873838
"canesm5",1.68194214033764,-0.0550578596623605,0.759628154050465
"canesm5",0.644469189988627,-0.453530810011374,0.75996015936255
"canesm5",0.158307448032815,0.045307448032815,0.760292164674635
"canesm5",-0.303142854065868,0.638857145934132,0.76062416998672
"canesm5",-0.786598407051997,0.831401592948003,0.760956175298805
"canesm5",-1.49606083614594,0.370939163854056,0.76128818061089
"canesm5",-1.91082438999507,-0.185824389995071,0.761620185922975
"canesm5",-2.40737111138435,-1.30737111138435,0.76195219123506
"canesm5",-1.2266648824301,-1.1146648824301,0.762284196547145
"canesm5",0.52379048163084,-0.39320951836916,0.76261620185923
"canesm5",1.18725099170899,-0.426749008291007,0.762948207171315
"canesm5",1.50217874040595,-0.382821259594048,0.7632802124834
"canesm5",1.7605125415302,0.023512541530204,0.763612217795485
"canesm5",0.784592857242217,-0.313407142757783,0.76394422310757
"canesm5",0.543090297959907,0.430090297959907,0.764276228419655
"canesm5",0.229653042865664,1.17165304286566,0.76460823373174
"canesm5",-0.452661034219659,1.16533896578034,0.764940239043825
"canesm5",-1.16723201179531,0.699767988204694,0.76527224435591
"canesm5",-2.06343268491486,-0.338432684914858,0.765604249667995
"canesm5",-2.05207585119661,-0.952075851196605,0.76593625498008
"canesm5",-1.1251347195527,-1.0131347195527,0.766268260292165
"canesm5",-0.129310675032116,-1.04631067503212,0.76660026560425
"canesm5",0.955463672289625,-0.658536327710375,0.766932270916335
"canesm5",1.71875528713804,-0.166244712861962,0.76726427622842
"canesm5",1.64797102709366,-0.0890289729063394,0.767596281540505
"canesm5",0.93515903145402,-0.16284096854598,0.76792828685259
"canesm5",0.246513058886762,0.133513058886762,0.768260292164675
"canesm5",-0.188339708437638,0.753660291562362,0.76859229747676
"canesm5",-0.235681868291749,1.38231813170825,0.768924302788845
"canesm5",-1.03496749495696,0.832032505043041,0.76925630810093
"canesm5",-1.45886055557349,0.266139444426506,0.769588313413015
"canesm5",-1.52449982772356,-0.424499827723559,0.7699203187251
"canesm5",-0.965314577809181,-0.853314577809181,0.770252324037185
"canesm5",0.41107044202181,-0.50592955797819,0.77058432934927
"canesm5",1.60438295551194,-0.00961704448806278,0.770916334661355
"canesm5",2.11030982464325,0.225309824643252,0.77124833997344
"canesm5",1.87612709536614,0.139127095366144,0.771580345285525
"canesm5",1.20528355229823,0.107283552298226,0.77191235059761
"canesm5",0.603922559531782,0.490922559531782,0.772244355909695
"canesm5",0.146063796706244,1.08806379670624,0.77257636122178
"canesm5",0.0267427619998557,1.64474276199986,0.772908366533865
"canesm5",-0.872914016541074,0.994085983458926,0.77324037184595
"canesm5",-1.57226673997457,0.152733260025434,0.773572377158035
"canesm5",-1.81377592451378,-0.713775924513777,0.77390438247012
"canesm5",-0.683270045023733,-0.571270045023733,0.774236387782204
"canesm5",0.457743979215593,-0.459256020784407,0.774568393094289
"canesm5",1.86152073086379,0.247520730863788,0.774900398406374
"canesm5",2.13795279568404,0.252952795684043,0.775232403718459
"canesm5",1.53859747282331,-0.198402527176688,0.775564409030544
"canesm5",0.83759207982456,-0.26040792017544,0.775896414342629
"canesm5",0.462036681322786,0.349036681322786,0.776228419654714
"canesm5",0.362843360342822,1.30484336034282,0.776560424966799
"canesm5",-0.356317660272396,1.2616823397276,0.776892430278884
"canesm5",-0.779076455336792,1.08792354466321,0.777224435590969
"canesm5",-1.28783064851325,0.43716935148675,0.777556440903054
"canesm5",-1.6736780136365,-0.573678013636504,0.777888446215139
"canesm5",-0.782768343818702,-0.670768343818702,0.778220451527224
"canesm5",0.487661179548411,-0.429338820451589,0.778552456839309
"canesm5",1.45314568475004,-0.160854315249959,0.778884462151394
"canesm5",2.35167458632509,0.466674586325089,0.779216467463479
"canesm5",2.11851694606764,0.381516946067643,0.779548472775564
"canesm5",1.0736017098655,-0.0243982901345003,0.779880478087649
"canesm5",0.734232299355369,0.621232299355369,0.780212483399734
"canesm5",0.640613003438148,1.58261300343815,0.780544488711819
"canesm5",0.196996941963278,1.81499694196328,0.780876494023904
"canesm5",-0.420268339232962,1.44673166076704,0.781208499335989
"canesm5",-1.43910075824488,0.285899241755124,0.781540504648074
"canesm5",-1.53809105280067,-0.438091052800667,0.781872509960159
"canesm5",-0.656032667456202,-0.544032667456202,0.782204515272244
"canesm5",0.881199754745126,-0.0358002452548745,0.782536520584329
"canesm5",1.57581751927148,-0.0381824807285185,0.782868525896414
"canesm5",2.20974571851872,0.324745718518718,0.783200531208499
"canesm5",1.82230643207208,0.0853064320720822,0.783532536520584
"canesm5",1.22749591302124,0.129495913021244,0.783864541832669
"canesm5",0.730772726525174,0.617772726525174,0.784196547144754
"canesm5",0.328756550013509,1.27075655001351,0.784528552456839
"canesm5",0.284297383540832,1.90229738354083,0.784860557768924
"canesm5",-0.722854629382539,1.14414537061746,0.785192563081009
"canesm5",-1.48844343677024,0.23655656322976,0.785524568393094
"canesm5",-1.40286458379956,-0.302864583799555,0.785856573705179
"canesm5",-0.668860629419328,-0.556860629419328,0.786188579017264
"canesm5",0.853566458605655,-0.0634335413943445,0.786520584329349
"canesm5",1.89908023425943,0.285080234259429,0.786852589641434
"canesm5",2.36193438878746,0.476934388787461,0.787184594953519
"canesm5",1.91986359937056,0.182863599370558,0.787516600265604
"canesm5",1.24304945658457,0.145049456584572,0.787848605577689
"canesm5",0.407386327376287,0.294386327376287,0.788180610889774
"canesm5",0.364291977314224,1.30629197731422,0.788512616201859
"canesm5",0.249873862414461,1.86787386241446,0.788844621513944
"canesm5",-0.573706654835291,1.29329334516471,0.789176626826029
"canesm5",-1.24075499374595,0.484245006254048,0.789508632138114
"canesm5",-1.48260060295172,-0.38260060295172,0.789840637450199
"canesm5",-0.603799822061717,-0.491799822061717,0.790172642762284
"canesm5",0.816577279215551,-0.100422720784449,0.790504648074369
"canesm5",1.92618466236058,0.312184662360583,0.790836653386454
"canesm5",2.85010455053771,0.965104550537708,0.791168658698539
"canesm5",2.20014415635052,0.463144156350518,0.791500664010624
"canesm5",1.19197477042974,0.0939747704297378,0.791832669322709
"canesm5",0.704397611399543,0.591397611399543,0.792164674634794
"canesm5",0.457578630860894,1.39957863086089,0.792496679946879
"canesm5",0.149077041312182,1.76707704131218,0.792828685258964
"canesm5",-0.485639142238483,1.38136085776152,0.793160690571049
"canesm5",-1.45622787575752,0.26877212424248,0.793492695883134
"canesm5",-1.27709625249463,-0.17709625249463,0.793824701195219
"canesm5",-0.466207624061894,-0.354207624061894,0.794156706507304
"canesm5",0.742142929838394,-0.174857070161606,0.794488711819389
"canesm5",1.88502302154433,0.271023021544327,0.794820717131474
"canesm5",2.38314318673133,0.498143186731331,0.795152722443559
"canesm5",2.37839875817883,0.641398758178832,0.795484727755644
"canesm5",1.5172106315531,0.419210631553098,0.795816733067729
"canesm5",0.856092504398646,0.743092504398646,0.796148738379814
"canesm5",0.673091490567629,1.61509149056763,0.796480743691899
"canesm5",0.385315751619373,2.00331575161937,0.796812749003984
"canesm5",0.156898343114449,2.02389834311445,0.797144754316069
"canesm5",-0.696117059476364,1.02888294052364,0.797476759628154
"canesm5",-0.667938579800364,0.432061420199636,0.797808764940239
"canesm5",-0.543242178577941,-0.431242178577941,0.798140770252324
"canesm5",1.25862749169545,0.341627491695449,0.798472775564409
"canesm5",2.16995366201132,0.555953662011323,0.798804780876494
"canesm5",2.55743806964017,0.67243806964017,0.799136786188579
"canesm5",2.40664264658255,0.669642646582554,0.799468791500664
"canesm5",1.57830137210357,0.480301372103567,0.799800796812749
"canesm5",1.00606049931804,0.893060499318039,0.800132802124834
"canesm5",0.864137745944845,1.80613774594484,0.800464807436919
"canesm5",0.750439276262682,2.36843927626268,0.800796812749004
"canesm5",0.237250331703819,2.10425033170382,0.801128818061089
"canesm5",-0.848504924972133,0.876495075027867,0.801460823373174
"canesm5",-0.880302343205926,0.219697656794074,0.801792828685259
"canesm5",-0.28291738859042,-0.17091738859042,0.802124833997344
"canesm5",0.880198886062772,-0.0368011139372284,0.802456839309429
"canesm5",1.92868417003848,0.31468417003848,0.802788844621514
"canesm5",2.69422542353158,0.809225423531577,0.803120849933599
"canesm5",2.46231693444554,0.725316934445539,0.803452855245684
"canesm5",1.83255360812507,0.734553608125067,0.803784860557769
"canesm5",1.14323076226447,1.03023076226447,0.804116865869854
"canesm5",0.739583120425891,1.68158312042589,0.804448871181939
"canesm5",0.638120943928243,2.25612094392824,0.804780876494024
"canesm5",0.065292653806921,1.93229265380692,0.805112881806109
"canesm5",-0.909562416228084,0.815437583771916,0.805444887118194
"canesm5",-0.769924524228145,0.330075475771855,0.805776892430279
"canesm5",0.234406676876688,0.346406676876688,0.806108897742364
"canesm5",1.14056889212139,0.223568892121394,0.806440903054449
"canesm5",2.07171943014146,0.457719430141456,0.806772908366534
"canesm5",2.67034803396632,0.78534803396632,0.807104913678619
"canesm5",2.94502986815144,1.20802986815144,0.807436918990704
"canesm5",2.10004028566823,1.00204028566823,0.807768924302789
"canesm5",1.14679466264556,1.03379466264556,0.808100929614874
"canesm5",1.06673498775297,2.00873498775297,0.808432934926959
"canesm5",1.05811100692836,2.67611100692836,0.808764940239044
"canesm5",0.160866656201108,2.02786665620111,0.809096945551129
"canesm5",-0.871538988986401,0.853461011013599,0.809428950863214
"canesm5",-0.959426872181325,0.140573127818675,0.809760956175299
"canesm5",0.186912080061973,0.298912080061973,0.810092961487384
"canesm5",1.22810949068787,0.311109490687871,0.810424966799469
"canesm5",2.18436771057395,0.570367710573952,0.810756972111554
"canesm5",2.8484666965885,0.963466696588503,0.811088977423639
"canesm5",2.61619852960854,0.879198529608539,0.811420982735724
"canesm5",1.51827399072562,0.420273990725618,0.811752988047809
"canesm5",1.03480296975408,0.921802969754082,0.812084993359894
"canesm5",1.01837638840112,1.96037638840112,0.812416998671979
"canesm5",0.777427419471564,2.39542741947156,0.812749003984064
"canesm5",0.0615641923776025,1.9285641923776,0.813081009296149
"canesm5",-1.01507210728386,0.709927892716144,0.813413014608234
"canesm5",-0.901471121980364,0.198528878019636,0.813745019920319
"canesm5",0.0774382452593727,0.189438245259373,0.814077025232404
"canesm5",1.18661809139286,0.269618091392859,0.814409030544489
"canesm5",1.94134226590535,0.327342265905348,0.814741035856574
"canesm5",2.82897537570557,0.943975375705568,0.815073041168659
"canesm5",2.76108497619185,1.02408497619185,0.815405046480744
"canesm5",2.19181786245542,1.09381786245542,0.815737051792829
"canesm5",1.11253226956086,0.999532269560859,0.816069057104914
"canesm5",1.30086197874357,2.24286197874357,0.816401062416999
"canesm5",0.970437670832268,2.58843767083227,0.816733067729084
"canesm5",0.20184563529898,2.06884563529898,0.817065073041169
"canesm5",-0.911313441336574,0.813686558663426,0.817397078353254
"canesm5",-0.840264876655056,0.259735123344945,0.817729083665339
"canesm5",0.112720477517712,0.224720477517712,0.818061088977424
"canesm5",1.47341220642477,0.556412206424769,0.818393094289509
"canesm5",2.29679636701496,0.682796367014963,0.818725099601594
"canesm5",3.19335099446698,1.30835099446698,0.819057104913679
"canesm5",2.78645818850015,1.04945818850015,0.819389110225764
"canesm5",2.15685255552279,1.05885255552279,0.819721115537849
"canesm5",1.49446693553995,1.38146693553995,0.820053120849934
"canesm5",1.54930034375548,2.49130034375548,0.820385126162019
"canesm5",1.34076334917063,2.95876334917063,0.820717131474104
"canesm5",0.668700121032771,2.53570012103277,0.821049136786189
"canesm5",0.303369291823117,2.02836929182312,0.821381142098274
"canesm5",-0.252993151309454,0.847006848690546,0.821713147410359
"canesm5",0.250101399823166,0.362101399823166,0.822045152722444
"canesm5",1.74607897130505,0.829078971305053,0.822377158034529
"canesm5",2.36718281751212,0.753182817512116,0.822709163346614
"canesm5",3.16472101668813,1.27972101668813,0.823041168658699
"canesm5",2.83855309698174,1.10155309698174,0.823373173970784
"canesm5",2.27844883255614,1.18044883255614,0.823705179282869
"canesm5",1.30657628089068,1.19357628089068,0.824037184594954
"canesm5",1.57515184658064,2.51715184658064,0.824369189907039
"canesm5",1.41572577179824,3.03372577179824,0.824701195219124
"canesm5",0.506208702797892,2.37320870279789,0.825033200531209
"canesm5",-0.596752445910738,1.12824755408926,0.825365205843294
"canesm5",-0.477861490299574,0.622138509700426,0.825697211155379
"canesm5",0.506655251933239,0.618655251933239,0.826029216467464
"canesm5",1.55916398478041,0.642163984780412,0.826361221779549
"canesm5",2.45475709447697,0.840757094476974,0.826693227091634
"canesm5",3.01176877107213,1.12676877107213,0.827025232403719
"canesm5",3.14376007073815,1.40676007073815,0.827357237715803
"canesm5",1.979189706059,0.881189706059003,0.827689243027888
"canesm5",1.48897515182853,1.37597515182853,0.828021248339973
"canesm5",1.28305782750812,2.22505782750812,0.828353253652058
"canesm5",1.04114458598383,2.65914458598383,0.828685258964143
"canesm5",0.915168240237563,2.78216824023756,0.829017264276228
"canesm5",-0.270519029282127,1.45448097071787,0.829349269588313
"canesm5",-0.758041604979326,0.341958395020674,0.829681274900398
"canesm5",0.486329202817501,0.598329202817501,0.830013280212483
"canesm5",1.834268320712,0.917268320711999,0.830345285524568
"canesm5",2.83214719162163,1.21814719162163,0.830677290836653
"canesm5",3.13952710230825,1.25452710230825,0.831009296148738
"canesm5",2.75118578965561,1.01418578965561,0.831341301460823
"canesm5",1.87361276744451,0.775612767444513,0.831673306772908
"canesm5",1.34837458424363,1.23537458424363,0.832005312084993
"canesm5",1.43188284137312,2.37388284137312,0.832337317397078
"canesm5",1.42323634283906,3.04123634283906,0.832669322709163
"canesm5",0.595049474012512,2.46204947401251,0.833001328021248
"canesm5",-0.239824048904097,1.4851759510959,0.833333333333333
"canesm5",-0.374210470733658,0.725789529266342,0.833665338645418
"canesm5",0.291948778789447,0.403948778789447,0.833997343957503
"canesm5",1.16094793091264,0.243947930912641,0.834329349269588
"canesm5",2.59559728055245,0.981597280552454,0.834661354581673
"canesm5",3.23301550637791,1.34801550637791,0.834993359893758
"canesm5",3.23977387831309,1.50277387831309,0.835325365205843
"canesm5",2.17431774639789,1.07631774639789,0.835657370517928
"canesm5",1.24401683048404,1.13101683048404,0.835989375830013
"canesm5",1.35825353211817,2.30025353211817,0.836321381142098
"canesm5",1.26046918631636,2.87846918631636,0.836653386454183
"canesm5",0.881340350445157,2.74834035044516,0.836985391766268
"canesm5",-0.233257367418901,1.4917426325811,0.837317397078353
"canesm5",-0.488896135967479,0.611103864032521,0.837649402390438
"canesm5",0.480855776065823,0.592855776065823,0.837981407702523
"canesm5",1.59296980543417,0.675969805434166,0.838313413014608
"canesm5",2.63963749129226,1.02563749129226,0.838645418326693
"canesm5",3.64737550937883,1.76237550937883,0.838977423638778
"canesm5",3.11096329247141,1.37396329247141,0.839309428950863
"canesm5",2.26786054013178,1.16986054013178,0.839641434262948
"canesm5",1.85686292671085,1.74386292671085,0.839973439575033
"canesm5",1.7383454270651,2.6803454270651,0.840305444887118
"canesm5",1.89641932531788,3.51441932531788,0.840637450199203
"canesm5",1.35280163180676,3.21980163180676,0.840969455511288
"canesm5",0.568843481536305,2.29384348153631,0.841301460823373
"canesm5",0.293745070561272,1.39374507056127,0.841633466135458
"canesm5",0.829657912174298,0.941657912174298,0.841965471447543
"canesm5",2.07668751357073,1.15968751357073,0.842297476759628
"canesm5",2.6859311441363,1.0719311441363,0.842629482071713
"canesm5",3.19359393566572,1.30859393566572,0.842961487383798
"canesm5",3.20318463528849,1.46618463528849,0.843293492695883
"canesm5",2.58427835820339,1.48627835820339,0.843625498007968
"canesm5",1.69569765825628,1.58269765825628,0.843957503320053
"canesm5",1.98847625806496,2.93047625806496,0.844289508632138
"canesm5",1.99355075687816,3.61155075687816,0.844621513944223
"canesm5",1.5079495228174,3.3749495228174,0.844953519256308
"canesm5",0.353058540810821,2.07805854081082,0.845285524568393
"canesm5",0.580262778711074,1.68026277871107,0.845617529880478
"canesm5",0.982684050893738,1.09468405089374,0.845949535192563
"canesm5",2.11963139038579,1.20263139038579,0.846281540504648
"canesm5",3.19438944626359,1.58038944626359,0.846613545816733
"canesm5",3.90168624308137,2.01668624308137,0.846945551128818
"canesm5",3.45137871937607,1.71437871937607,0.847277556440903
"canesm5",2.60277304067677,1.50477304067677,0.847609561752988
"canesm5",1.99917701875779,1.88617701875779,0.847941567065073
"canesm5",1.83112589629866,2.77312589629866,0.848273572377158
"canesm5",1.69854257183823,3.31654257183823,0.848605577689243
"canesm5",1.11828672332854,2.98528672332854,0.848937583001328
"canesm5",0.425194822624803,2.1501948226248,0.849269588313413
"canesm5",0.347419207907535,1.44741920790754,0.849601593625498
"canesm5",0.777932428791303,0.889932428791303,0.849933598937583
"canesm5",1.73140706867707,0.814407068677072,0.850265604249668
"canesm5",3.1474305325944,1.5334305325944,0.850597609561753
"canesm5",3.45865813520089,1.57365813520089,0.850929614873838
"canesm5",3.15308297319751,1.41608297319751,0.851261620185923
"canesm5",2.73837881477169,1.64037881477169,0.851593625498008
"canesm5",1.94418746841666,1.83118746841666,0.851925630810093
"canesm5",1.78253232024889,2.72453232024889,0.852257636122178
"canesm5",1.88157099016092,3.49957099016092,0.852589641434263
"canesm5",1.28948190652852,3.15648190652852,0.852921646746348
"canesm5",0.489131684873996,2.214131684874,0.853253652058433
"canesm5",0.26633868694347,1.36633868694347,0.853585657370518
"canesm5",0.805224585461076,0.917224585461076,0.853917662682603
"canesm5",2.17971486888172,1.26271486888172,0.854249667994688
"canesm5",2.83901540980452,1.22501540980452,0.854581673306773
"canesm5",3.55403913839427,1.66903913839427,0.854913678618858
"canesm5",3.71009025058135,1.97309025058135,0.855245683930943
"canesm5",2.67460561296582,1.57660561296582,0.855577689243028
"canesm5",2.15313699593713,2.04013699593713,0.855909694555113
"canesm5",1.65293655791191,2.59493655791191,0.856241699867198
"canesm5",1.6799712914717,3.2979712914717,0.856573705179283
"canesm5",1.46105513729839,3.32805513729839,0.856905710491368
"canesm5",0.80818782547658,2.53318782547658,0.857237715803453
"canesm5",0.507803105569963,1.60780310556996,0.857569721115538
"canesm5",1.12033447762121,1.23233447762121,0.857901726427623
"canesm5",2.69216208483834,1.77516208483834,0.858233731739708
"canesm5",3.61356031753479,1.99956031753479,0.858565737051793
"canesm5",3.77819681075601,1.89319681075601,0.858897742363878
"canesm5",3.48060287787911,1.74360287787911,0.859229747675963
"canesm5",3.03459777664978,1.93659777664978,0.859561752988048
"canesm5",2.10969990047164,1.99669990047164,0.859893758300133
"canesm5",1.96194652106283,2.90394652106283,0.860225763612218
"canesm5",2.06263295510615,3.68063295510615,0.860557768924303
"canesm5",1.6468025765476,3.5138025765476,0.860889774236388
"canesm5",0.746200153530253,2.47120015353025,0.861221779548473
"canesm5",0.808035782525849,1.90803578252585,0.861553784860558
"canesm5",1.02607628828997,1.13807628828997,0.861885790172643
"canesm5",2.17695484459983,1.25995484459983,0.862217795484728
"canesm5",3.23862369915906,1.62462369915906,0.862549800796813
"canesm5",3.78286771069315,1.89786771069315,0.862881806108898
"canesm5",3.55964892130942,1.82264892130942,0.863213811420983
"canesm5",2.50909529514377,1.41109529514377,0.863545816733068
"canesm5",2.40778499253446,2.29478499253446,0.863877822045153
"canesm5",2.10805088797002,3.05005088797002,0.864209827357238
"canesm5",1.93944302919851,3.55744302919851,0.864541832669323
"canesm5",1.82130785798336,3.68830785798336,0.864873837981408
"canesm5",1.14351285488971,2.86851285488971,0.865205843293493
"canesm5",0.702853243953427,1.80285324395343,0.865537848605578
"canesm5",1.18591894638445,1.29791894638445,0.865869853917663
"canesm5",2.25038015643952,1.33338015643952,0.866201859229748
"canesm5",3.58913638691774,1.97513638691774,0.866533864541833
"canesm5",3.87188430756248,1.98688430756248,0.866865869853918
"canesm5",4.04487842184432,2.30787842184432,0.867197875166003
"canesm5",3.20834097684997,2.11034097684997,0.867529880478088
"canesm5",2.3193937302251,2.2063937302251,0.867861885790173
"canesm5",2.24809279997629,3.19009279997629,0.868193891102258
"canesm5",2.42460764893832,4.04260764893832,0.868525896414343
"canesm5",1.85841580651419,3.72541580651419,0.868857901726428
"canesm5",1.45786937436424,3.18286937436424,0.869189907038513
"canesm5",1.12251281840901,2.22251281840901,0.869521912350598
"canesm5",1.40828726235935,1.52028726235935,0.869853917662683
"canesm5",2.4235339907915,1.5065339907915,0.870185922974768
"canesm5",3.47657670906472,1.86257670906472,0.870517928286853
"canesm5",4.10629099300695,2.22129099300695,0.870849933598938
"canesm5",3.89204817081111,2.15504817081111,0.871181938911023
"canesm5",3.05345823823774,1.95545823823774,0.871513944223108
"canesm5",2.52988995789116,2.41688995789116,0.871845949535193
"canesm5",2.15977699375765,3.10177699375765,0.872177954847278
"canesm5",2.00716401582065,3.62516401582065,0.872509960159363
"canesm5",1.77824800455238,3.64524800455238,0.872841965471448
"canesm5",1.21084297702157,2.93584297702157,0.873173970783533
"canesm5",1.07164797623642,2.17164797623642,0.873505976095618
"canesm5",1.37111598546443,1.48311598546443,0.873837981407703
"canesm5",2.50314260683598,1.58614260683598,0.874169986719788
"canesm5",3.32201552046405,1.70801552046405,0.874501992031873
"canesm5",3.91946096758437,2.03446096758437,0.874833997343958
"canesm5",3.57547040025906,1.83847040025906,0.875166002656042
"canesm5",2.88759035351831,1.78959035351831,0.875498007968127
"canesm5",2.69510083839043,2.58210083839043,0.875830013280212
"canesm5",2.54519507846248,3.48719507846248,0.876162018592297
"canesm5",2.30659821015047,3.92459821015047,0.876494023904382
"canesm5",1.87890961976746,3.74590961976746,0.876826029216467
"canesm5",1.06115299053636,2.78615299053636,0.877158034528552
"canesm5",1.28413951701776,2.38413951701776,0.877490039840637
