x,y_mean,mu_hat,mu_hat_var,observed,obs_pred,obs_var_scalar,single_gp_theta
0.215139442231076,0.03240398602907355,-0.26656776297691465,0.0007284977230153089,0.3021275209894623,,0.12778186668577346,-0.3138750769240944
0.215471447543161,-0.1735325236494379,-0.266233224733077,0.0007283930357662172,0.2939173428202024,,0.12778186668577346,-0.3132213103477504
0.215803452855246,-0.6715874977936431,-0.26589656636412745,0.0007282860587256579,-0.8190615615918477,,0.12778186668577346,-0.3125647185799894
0.216135458167331,-1.324957049407765,-0.26555779488210846,0.0007281767896145652,-1.303034516631708,,0.12778186668577346,-0.3119053140047571
0.216467463479416,-1.070016807899195,-0.2652169173787865,0.0007280652266619114,-1.4381618581208278,,0.12778186668577346,-0.311243109150133
0.216799468791501,-0.32115442053364746,-0.264873941024743,0.0007279513691305084,-0.2888394486491079,,0.12778186668577346,-0.3105781166848607
0.217131474103586,0.3373885584363519,-0.2645288730700896,0.0007278352164306057,0.0251033396525821,,0.12778186668577346,-0.309910349421317
0.217463479415671,0.4082343713217652,-0.2641817208429014,0.0007277167691750464,0.0539059516546323,,0.12778186668577346,-0.309239820312126
0.217795484727756,0.22685741611735247,-0.2638324917497316,0.000727596028442079,0.0802794697153319,,0.12778186668577346,-0.3085665424504694
0.218127490039841,-0.290921494089972,-0.2634811932746652,0.0007274729959938497,-0.2293262789083878,,0.12778186668577346,-0.307890529069255
0.218459495351926,-0.4992584391654688,-0.2631278329796654,0.000727347674192913,-0.2070504750194177,,0.12778186668577346,-0.3072117935414925
0.218791500664011,-0.22424018836025922,-0.262772418503977,0.0007272200663486217,0.2662770931902725,,0.12778186668577346,-0.3065303493773677
0.219123505976096,0.036021631992650675,-0.26241495756344496,0.000727090175956846,0.2643344938558019,,0.12778186668577346,-0.3058462102258693
0.219455511288181,-0.10828606570197101,-0.2620554579507158,0.00072695800765743,-0.0081920428814079,,0.12778186668577346,-0.3051593898732017
0.219787516600266,-0.6929134922546384,-0.2616939275340548,0.0007268235663211442,-0.658898863361268,,0.12778186668577346,-0.3044699022406845
0.220119521912351,-1.3138740942583318,-0.2613303742589751,0.0007266868577175956,-0.862403733367878,,0.12778186668577346,-0.3037777613870757
0.220451527224436,-1.0903729469794379,-0.2609648061449042,0.000726547888133311,-1.3130864962160778,,0.12778186668577346,-0.3030829815059044
0.220783532536521,-0.32269581354298493,-0.260597231287053,0.0007264066645440437,-0.557280069490028,,0.12778186668577346,-0.3023855769239041
0.221115537848606,0.35806211318511183,-0.2602276578560322,0.000726263194453125,0.3042323488454816,,0.12778186668577346,-0.3016855621027119
0.221447543160691,0.3816799084622413,-0.25985609409558824,0.0007261174860602182,0.0552617028938917,,0.12778186668577346,-0.30098295163709
0.221779548472776,0.2344523089794963,-0.25948254832484474,0.000725969548016181,-0.429249226943218,,0.12778186668577346,-0.3002777602527965
0.222111553784861,-0.2320098489952475,-0.259107028936129,0.0007258193898262988,-0.407978104293758,,0.12778186668577346,-0.299570002808013
0.222443559096946,-0.3997368622355311,-0.25872954439524903,0.0007256670212676397,-0.358233878724508,,0.12778186668577346,-0.2988596942916549
