x,y_mean,mu_hat,mu_hat_var,observed,obs_pred,obs_var_scalar,single_gp_theta
0.299136786188579,-0.06958847374444807,-0.14247464323382283,0.0006875786067412903,-0.3155487654693427,,0.10595071693855745,-0.2733685741289883
0.299468791500664,-0.7951281262612715,-0.14196373482471009,0.0006875192045869838,-0.7947061839980432,,0.10595071693855745,-0.272173240123973
0.299800796812749,-1.3628954968740559,-0.1414538503848109,0.0006874613115819272,-1.416088224474863,,0.10595071693855745,-0.2709745582573529
0.300132802124834,-1.0290880883465088,-0.14094500216259118,0.0006874049144949268,-0.827510029317553,,0.10595071693855745,-0.2697725761740646
0.300464807436919,-0.1663188853697102,-0.14043720235523896,0.0006873499999473509,-0.2946859740049228,,0.10595071693855745,-0.268567341808604
0.300796812749004,0.5088167027161861,-0.1399304631069925,0.0006872965543829324,0.4604122933777472,,0.10595071693855745,-0.2673589033812584
0.301128818061089,0.5357307899194754,-0.13942479650974418,0.000687244564051781,0.5730956158935072,,0.10595071693855745,-0.2661473093955609
0.301460823373174,0.3374017789887476,-0.13892021460099274,0.000687194015015713,0.6370571414571073,,0.10595071693855745,-0.2649326086372054
0.301792828685259,-0.027679459061833604,-0.1384167293648248,0.0006871448930869661,0.194211787168347,,0.10595071693855745,-0.2637148501721305
0.302124833997344,-0.2770642767604692,-0.13791435273058117,0.0006870971839845197,-0.5064486384244526,,0.10595071693855745,-0.262494083344326
0.302456839309429,-0.03618641003794057,-0.13741309657228046,0.0006870508731982028,-0.4975877410057125,,0.10595071693855745,-0.261270357774331
0.302788844621514,0.27051538366510275,-0.13691297270833205,0.0006870059460668543,0.3410788444585373,,0.10595071693855745,-0.2600437233584088
0.303120849933599,-0.04189828191039487,-0.13641399290118061,0.0006869623876850639,0.2470886727822172,,0.10595071693855745,-0.2588142302637053
0.303452855245684,-0.6720077425458932,-0.13591616885645552,0.0006869201831483096,-0.4778951842800727,,0.10595071693855745,-0.2575819289293726
0.303784860557769,-1.1811997614409173,-0.13541951222272514,0.0006868793172252197,-1.0702553148746228,,0.10595071693855745,-0.256346870062958
0.304116865869854,-0.9313406994528534,-0.13492403459028815,0.0006868397745565247,-0.7054447688927028,,0.10595071693855745,-0.2551091046382785
0.304448871181939,-0.15750260149920195,-0.13442974749198588,0.0006868015397438754,-0.3512122422454529,,0.10595071693855745,-0.2538686838945921
0.304780876494024,0.537120885134736,-0.13393666240113145,0.0006867645970407565,0.6102662579336573,,0.10595071693855745,-0.2526256593331534
0.305112881806109,0.6155240535571148,-0.1334447907324305,0.0006867289307477265,0.6861121867138271,,0.10595071693855745,-0.2513800827155451
0.305444887118194,0.4176058780798822,-0.13295414384019316,0.0006866945248980016,0.3619590862557174,,0.10595071693855745,-0.2501320060627284
0.305776892430279,-0.08011689275717003,-0.13246473301882838,0.0006866613635061469,-0.2123920654844227,,0.10595071693855745,-0.2488814816514169
0.306108897742364,-0.3473261164208166,-0.13197656950156303,0.0006866294302829701,-0.5343663648957926,,0.10595071693855745,-0.247628562013011
0.306440903054449,-0.07691958843813074,-0.1314896644611372,0.0006865987089392789,0.3058972746324473,,0.10595071693855745,-0.2463732999295739
0.306772908366534,0.15609005590106162,-0.13100402900732422,0.0006865691830046927,0.3737659257537271,,0.10595071693855745,-0.2451157484335524
0.307104913678619,-0.09057888500274457,-0.13051967418822366,0.0006865408359102432,0.1806597884339873,,0.10595071693855745,-0.2438559608067023
0.307436918990704,-0.6362549292830382,-0.13003661098924768,0.0006865136510141312,-0.5966586266039529,,0.10595071693855745,-0.2425939905731283
0.307768924302789,-1.249274002865668,-0.12955485033218708,0.0006864876114045515,-1.2743225925390531,,0.10595071693855745,-0.2413298915025017
0.308100929614874,-0.9303980213655523,-0.1290744030750694,0.0006864627002576285,-0.9889323354090332,,0.10595071693855745,-0.2400637176030965
0.308432934926959,-0.020846205926446794,-0.12859528001172327,0.000686438900513231,-0.1694797046737628,,0.10595071693855745,-0.238795523123242
